Gene,AccNum,seqlogo_logL_L24_t1,seqlogo_logL_S15_t0,seqlogo_logL_S15_t1,seqlogo_logL_S15_t2,TIS,MFE_fpUTR_normed,MFE_fpUTRandORF_normed,ER_L24_t1_logFC,ER_L24_t1_change,ER_S15_t0_logFC,ER_S15_t0_change,ER_S15_t1_logFC,ER_S15_t1_change,ER_S15_t2_logFC,ER_S15_t2_change,fpUTR_gc_percent
SEL1L3,NM_015187,-18.83088466619,-18.759482063283954,-18.871060463671387,-19.123958950469817,103.0,-0.6454871794871795,-0.6493220338983051,0.366535050773904,No,-0.335546106140034,No,-0.379894239582251,No,-0.4138251,No,0.8564102564102564
NAPRT,NM_145201,-18.83308536786872,-18.76012647358634,-18.87200367506965,-19.123958950469817,128.0,-0.23787878787878786,-0.4588721804511278,0.46103695063836897,No,0.27311692670323895,No,0.38103899999999996,No,0.08380868,No,0.8181818181818182
MRPL22,NM_014180,-18.83308536786872,-18.76044514104232,-18.872734743454046,-19.123958950469817,106.0,-0.3123684210526316,-0.31318840579710144,-0.083890346558134,No,-0.185720863098161,No,-0.36238709999999996,No,-0.22767110000000002,No,0.6578947368421053
TNFAIP1,NM_021137,-18.835930320000948,-18.762538495995237,-18.873469859507555,-19.124370388451343,77.0,-0.4637861915367483,-0.4668852459016393,0.301637962925378,No,-0.013371705471834,No,0.23549520000000002,No,-0.15016949999999998,No,0.6659242761692651
ARFIP2,NM_001242854,-18.83699926718985,-18.763607248726217,-18.873768582961272,-19.124537486789105,108.0,-0.42553264604811,-0.4256777493606138,0.121351002464678,No,0.56698251194936,No,0.236933922515466,No,0.417398021013541,No,0.6597938144329897
THOP1,NM_003249,-18.837399347211196,-18.76374408146945,-18.874733916042455,-19.124537486789105,84.0,-0.581871921182266,-0.5191089108910891,0.164293741415491,No,0.127437179709471,No,0.15463501761444298,No,-0.161931728118733,No,0.7931034482758621
EXOSC8,NM_181503,-18.840054037184807,-18.76616384264291,-18.87480418023397,-19.12468931685462,113.0,-0.3781509433962264,-0.3656164383561644,-0.254898326602384,No,-0.117713414623312,No,-0.1602791,No,0.04698502,No,0.6264150943396226
SMIM19,NM_001135674,-18.841453617539234,-18.767029268919337,-18.87504101172515,-19.129236007570654,98.0,-0.5175925925925926,-0.4897079439252337,-0.219485759774696,No,0.34495991373018503,No,0.3950911,No,0.4145525,No,0.6957671957671958
ALG1,NM_019109,-18.841453617539234,-18.76940806061033,-18.876521710086433,-19.131917594086726,104.0,-0.3539024390243902,-0.4888652482269504,0.39121589981644705,No,0.10010518174049901,No,0.0266609286343298,No,0.0608255748227378,No,0.7073170731707317
SNAPIN,NM_012437,-18.843237739332736,-18.771724216828165,-18.87723438518163,-19.131917594086726,115.0,-0.4252222222222223,-0.5362105263157895,0.43562918809111206,No,0.31582105048929304,No,0.3745533636887729,No,0.377163786306718,No,0.7666666666666667
ARL8B,NM_018184,-18.84330718618856,-18.771902010410287,-18.87930254172959,-19.131917594086726,116.0,-0.5421719457013574,-0.507227414330218,0.00310976188555768,No,-0.48076337210236997,No,-0.44170870000000007,No,-0.24842399999999998,No,0.755656108597285
BARD1,NM_000465,-18.843967936505944,-18.772146114353095,-18.87951160687725,-19.14441113933479,71.0,-0.4812676056338028,-0.5046694214876033,-0.244538033241154,No,-0.27536341818962,No,-0.25262151693136303,No,-0.12036888587718401,No,0.6901408450704225
HDAC2,NM_001527,-18.844298569671462,-18.7724831196018,-18.879541967220927,-19.146843244303405,98.0,-0.442404181184669,-0.3975452196382429,-0.706471203095987,No,-0.5470500518437821,No,-0.6216651,No,-0.24869179999999996,No,0.7212543554006968
KDM5A,NM_001042603,-18.845367516860367,-18.772500915896337,-18.88300665692936,-19.1474928058722,117.0,-0.3622252747252747,-0.4133189655172414,-0.40936239139011504,No,-0.290072903220153,No,-0.3611307,No,-0.1275836,No,0.5851648351648352
SYPL1,NM_006754,-18.847049603043352,-18.773096258595878,-18.88317726611708,-19.148946294500178,136.0,-0.4710169491525424,-0.4315596330275229,0.183724292570455,No,-0.0692637950175356,No,-0.1089229,No,-0.1284049,No,0.7542372881355932
YWHAG,NM_012479,-18.848422286855325,-18.773178334769884,-18.883716708745748,-19.14903863486684,93.0,-0.38152073732718894,-0.42526813880126185,0.343384475599342,No,0.21416467915924103,No,0.25114916422405603,No,0.09555190495873801,No,0.7373271889400922
BCL10,NM_003921,-18.849719831599234,-18.774021877053364,-18.883993885791156,-19.153357925324592,79.0,-0.4751630434782609,-0.44421779141104295,-0.17225937405830896,No,-0.228609336713915,No,-0.311256834327296,No,0.10381037848503,No,0.6992753623188406
HM13,NM_178582,-18.849821867209748,-18.774523161277106,-18.88403292934907,-19.157233739354687,71.0,-0.4295774647887324,-0.4554545454545455,0.9388095442948121,No,0.917669988978965,No,1.6786159999999999,enrich,1.125512,enrich,0.6830985915492958
NDUFB8,NM_001284367,-18.850206408648827,-18.778983262041233,-18.885835113770085,-19.157233739354687,116.0,-0.28541666666666665,-0.4809302325581396,0.28195971575010303,No,0.0357232359466764,No,0.03996859,No,-0.08860024,No,0.5972222222222222
ECI1,NM_001919,-18.851275355837725,-18.779443672067718,-18.88633545061494,-19.1582349024041,105.0,-0.268,-0.5928888888888889,0.148836717393555,No,0.152052078618521,No,0.15837620000000002,No,0.06442816,No,0.6571428571428571
NIPSNAP2,NM_001483,-18.85387613753779,-18.779486391592684,-18.88715868475682,-19.159503887889226,117.0,-0.3757575757575758,-0.5663157894736841,-0.0210501219467742,No,-0.5386073771164009,No,-0.492568,No,-0.3184706,No,0.8181818181818182
ZNRF2,NM_147128,-18.856133027318467,-18.78223641104498,-18.887624185314415,-19.160088471053427,99.0,-0.5753758325404377,-0.5756907037358818,0.125088021355625,No,0.13658304557408,No,0.06920356,No,0.23615039999999998,No,0.758325404376784
ANK1,NM_001142446,-18.85720197450737,-18.78368178282279,-18.88792233822826,-19.160905130959982,97.0,-0.5581560283687943,-0.5125654450261781,0.0302266494731271,No,0.160618396810048,No,0.1692348,No,0.002103284,No,0.7801418439716312
LRCH3,NM_032773,-18.858403175853006,-18.784538894455817,-18.888062733970536,-19.16211071643419,114.0,-0.4745283018867924,-0.5320915032679738,-0.0917558011124878,No,0.361462261721791,No,0.384949045035969,No,0.0627147937772304,No,0.7358490566037735
MRPL41,NM_032477,-18.858986096300875,-18.785363869005774,-18.888070090785774,-19.16211071643419,92.0,-0.5445384615384616,-0.5777826086956521,0.8226670078123308,No,0.513331116779748,No,0.6720984999999999,No,0.1482793,No,0.7615384615384615
FARSA,NM_004461,-18.858986096300875,-18.785926371276613,-18.892096738524447,-19.16268925275348,120.0,-0.24375,-0.4140540540540541,0.36079764910479906,No,0.362105745040463,No,0.495659923276658,No,-0.07751204,No,0.75
RABL3,NM_173825,-18.861256244835413,-18.78615031036612,-18.893016621113436,-19.16461384665231,107.0,-0.09966666666666668,-0.2902307692307692,-0.0747822302719192,No,-0.512081722568289,No,-0.5640779,No,-0.411713,No,0.6
INTS5,NM_030628,-18.861256244835413,-18.786823779365346,-18.893153229465998,-19.1651923829716,82.0,-0.4511320754716981,-0.49215686274509796,0.213118477694121,No,0.165205451730174,No,0.15032179999999998,No,-0.1950345,No,0.8301886792452831
TUBG1,NM_001070,-18.862899995622012,-18.78683189621552,-18.89323398313584,-19.167295433168377,66.0,-0.4882663316582915,-0.4717469879518073,0.000930804532452509,No,-0.48470317889428705,No,-0.21025332829055499,No,-0.144934724364431,No,0.678391959798995
TRAF4,NM_004295,-18.863716655528567,-18.78782389484664,-18.894833645806717,-19.168204433441588,65.0,-0.615,-0.5436057692307692,0.43293099677081,No,0.285150621354347,No,-0.005863696,No,-0.04680815,No,0.8611111111111112
RRP7A,NM_015703,-18.865710595184797,-18.787890087192658,-18.896128457391125,-19.170078886083367,82.0,-0.4248648648648649,-0.4052554744525548,-0.0661308667367353,No,0.4058367874187329,No,0.3129926,No,0.21659499999999998,No,0.8108108108108109
WDR12,NM_018256,-18.86702371280587,-18.78832376988829,-18.89713551467505,-19.17566368283889,107.0,-0.3313733333333333,-0.32398823529411763,-0.532822585099582,No,-0.6167134195070351,No,-0.6760495,No,-0.38730180000000003,No,0.4666666666666667
HCFC1,NM_005334,-18.867840372712426,-18.78862208565661,-18.89757547487858,-19.17566368283889,111.0,-0.4737310606060606,-0.5032006369426751,0.20362261808837,No,0.472732599264981,No,0.5117459,No,-0.07068549,No,0.6534090909090909
POLR3A,NM_007055,-18.869624494505924,-18.790817719688235,-18.90134533464303,-19.176864884184532,90.0,-0.4113533834586465,-0.4385407725321889,-0.227748150791519,No,-0.138591929985238,No,-0.120703101742604,No,-0.20539510688806,No,0.6390977443609023
PFN1,NM_005022,-18.869624494505924,-18.790880484741518,-18.901445837877645,-19.17761490297016,97.0,-0.4566473988439306,-0.4604166666666666,0.7166750959551609,No,1.0811902536312101,enrich,0.9889745220767641,No,0.689756656777032,No,0.6517341040462428
C9orf78,NM_016520,-18.869624494505924,-18.7947888771161,-18.901478729137672,-19.178675733308886,75.0,-0.4965277777777778,-0.3994767441860465,-0.05456625089499599,No,0.323139661745158,No,0.273811,No,0.6211505,No,0.75
TMEM214,NM_017727,-18.871096762826188,-18.79484663424902,-18.90213769517195,-19.181528802291293,111.0,-0.5113636363636364,-0.5181904761904762,0.28597048242358397,No,0.148085163800724,No,0.1061353,No,0.1381808,No,0.8
HIST1H1E,NM_005321,-18.871894643040463,-18.79516335262456,-18.904024004678593,-19.184416473948488,89.0,-0.19783333333333333,-0.3381875,0.43277462953933,No,0.594226022281023,No,0.773533883102712,No,0.5111534000000001,No,0.6166666666666667
HSD17B8,NM_014234,-18.875551113175565,-18.796219318060988,-18.904601960153478,-19.184995010267784,97.0,-0.2234375,-0.4328787878787879,0.116471491707974,No,0.360061139952994,No,0.4605937,No,-0.06997297,No,0.71875
MIEN1,NM_001330206,-18.876139175527122,-18.796585187658696,-18.90521903101627,-19.185233133855046,76.0,-0.3602941176470588,-0.4466666666666667,0.115276786711873,No,1.1174370103505502,enrich,1.3261483938095,enrich,1.2370085835353601,enrich,0.8088235294117647
ASAH1,NM_177924,-18.876139175527122,-18.796730719998056,-18.90551284044554,-19.1864057793708,67.0,-0.4715064102564103,-0.4864077669902913,0.130627307206569,No,-0.36055934202367207,No,-0.301971368426028,No,-0.18436644404866698,No,0.6762820512820513
ZDHHC13,NM_019028,-18.876923796987537,-18.79828058224394,-18.9058094079192,-19.18800706073777,77.0,-0.4573333333333334,-0.44258536585365854,-0.218344454082322,No,-0.3583680239077371,No,-0.348472836164891,No,-0.01871456,No,0.7047619047619048
CCDC130,NM_001320566,-18.87799274417645,-18.799062861011134,-18.907127580692553,-19.191098253307445,97.0,-0.4031877729257642,-0.408578313253012,-0.27639255216263,No,0.561774933397143,No,-0.03298884,No,0.18569929999999998,No,0.5799126637554585
BBS2,NM_031885,-18.881528399008754,-18.7992462993639,-18.908505457979718,-19.191676789626733,116.0,-0.463931623931624,-0.4495808383233533,-0.27375521171008604,No,-0.284658106752048,No,-0.406834123362735,No,0.12691960000000002,No,0.7136752136752137
TNS3,NM_022748,-18.882275612059487,-18.801571572432405,-18.909245837417775,-19.19196367958387,74.0,-0.3362849162011173,-0.3443231441048035,0.0767991097786454,No,0.188463951717054,No,0.19102460000000002,No,0.3579748,No,0.5754189944134078
EAF1,NM_033083,-18.882519782491666,-18.802580253183656,-18.909830596257788,-19.192951821956772,81.0,-0.4259192825112108,-0.4191950464396285,0.142887400113922,No,0.481665577314829,No,0.46463069999999995,No,0.17792270000000002,No,0.6860986547085202
CCDC61,NM_001267723,-18.88496141349254,-18.80268702151627,-18.90986905540852,-19.193530358276053,73.0,-0.33909090909090905,-0.406,0.550531412934454,No,0.334474624153552,No,0.756253155269284,No,0.24676272770392801,No,0.5818181818181818
CHMP6,NM_024591,-18.885372851474067,-18.802855698247715,-18.912977049714907,-19.193601383525557,81.0,-0.5158974358974361,-0.4376966292134831,-0.0580495443231447,No,0.19117769862625603,No,-0.09117727,No,-0.2000414,No,0.7948717948717948
PARP15,NM_001113523,-18.886574052819704,-18.80353160229508,-18.914288341420306,-19.19505487215355,134.0,-0.33303030303030295,-0.361144578313253,-0.538161968934223,No,-0.42676274685536897,No,-0.49758230000000003,No,-0.02359129,No,0.5909090909090909
CCDC137,NM_199287,-18.886574052819704,-18.80370064971328,-18.91497598542497,-19.195466310135075,118.0,-0.34138888888888885,-0.496764705882353,0.12048066752002802,No,0.38859878647979,No,0.4249742,No,0.17254070000000002,No,0.6944444444444444
MRPS18C,NM_016067,-18.887643000008605,-18.806154638674847,-18.914978810999568,-19.195633408472837,93.0,-0.2873972602739726,-0.3273577235772358,-0.36215238699537106,No,0.12704934875644197,No,-0.239929866204194,No,0.1392336,No,0.5616438356164384
ATF6B,NM_004381,-18.889427121802107,-18.80755421902927,-18.914993114373207,-19.19637531040829,95.0,-0.3242424242424242,-0.3902255639097744,0.41611024368310295,No,0.342402256079458,No,0.543369195340968,No,0.178297641829375,No,0.6666666666666666
TM2D3,NM_078474,-18.890243781708666,-18.80912847331165,-18.915132633269774,-19.20091046557368,107.0,-0.345,-0.465,0.21664290693504698,No,-0.273556024706655,No,-0.27477670000000004,No,0.01536908,No,0.7666666666666667
PIDD1,NM_145886,-18.89308873384089,-18.810467618016826,-18.915145906949515,-19.20098149082318,100.0,-0.4679591836734695,-0.4886639676113361,0.506592955863283,No,0.642072104463797,No,0.5502435999999999,No,0.04890867,No,0.7482993197278912
DDX54,NM_001111322,-18.896170400378303,-18.811373005131635,-18.91539823445889,-19.20375541770591,111.0,-0.24392857142857144,-0.47359375,0.19095261951164802,No,0.36066629051426596,No,0.5920984177497399,No,0.1470261,No,0.75
PRKCD,NM_001354680,-18.897693335862108,-18.813999768589113,-18.91710818644964,-19.20610470834013,104.0,-0.4729424307036248,-0.4608611599297013,-0.0658415116791562,No,-0.0142463414152644,No,-0.1320955,No,-0.04976333,No,0.697228144989339
GSTK1,NM_001143679,-18.897693335862108,-18.81513784723937,-18.91716881286945,-19.211381765440976,100.0,-0.538235294117647,-0.4498378378378378,0.43275680689439705,No,-0.199099134172607,No,-0.0471907654468357,No,-0.0962765551216579,No,0.6823529411764706
TMEM131L,NM_001131007,-18.89947745765561,-18.817990916221774,-18.91867902388764,-19.211381765440976,114.0,-0.30115384615384616,-0.4764473684210526,0.0732287099548428,No,-0.32362293487397703,No,-0.2367007,No,-0.05407888,No,0.7307692307692307
KIF11,NM_004523,-18.89980809082113,-18.819198725113353,-18.919206374382366,-19.212815948470187,116.0,-0.4431818181818182,-0.4098774509803921,-0.695846727283683,No,-0.5405901955145779,No,-0.6011316999999999,No,-0.1643477,No,0.6655844155844156
XYLB,NM_001349178,-18.90509467395424,-18.82009750468222,-18.92137763056516,-19.213404010821737,113.0,-0.4669724770642202,-0.4399521531100479,-0.164966766657777,No,-0.358637194878776,No,-0.21601599999999999,No,-0.43661980000000006,No,0.7431192660550459
GSK3A,NM_019884,-18.905992138676805,-18.820892969277143,-18.92156746256441,-19.213404010821737,76.0,-0.5794117647058824,-0.5793607305936073,0.40298348552574703,No,0.729558079033425,No,0.6411277,No,0.5556678,No,0.8319327731092437
FYCO1,NM_024513,-18.905992138676805,-18.82171401331227,-18.924225923768727,-19.215086097004725,111.0,-0.3598139534883721,-0.3321904761904762,0.00949110371408468,No,0.13179023362540898,No,-0.0822502338149481,No,-0.07328515,No,0.6186046511627907
STXBP3,NM_007269,-18.9064461269717,-18.82221878050739,-18.924274980401453,-19.219269130274142,113.0,-0.5210679611650486,-0.3826600985221675,-0.5895868365725949,No,-0.597038294917694,No,-0.6561215,No,-0.204468,No,0.6699029126213593
MRPS5,NM_031902,-18.90767422485979,-18.82311873557039,-18.924976004175047,-19.21984766659343,114.0,-0.5819491525423729,-0.5483035714285714,-0.0333982133015412,No,-0.0799456939564324,No,-0.05846678,No,0.03682569,No,0.7542372881355932
CNPPD1,NM_001321389,-18.907845707326125,-18.824268293117367,-18.927750970830747,-19.220951216457127,70.0,-0.3438084112149533,-0.3657765151515152,0.364012311302697,No,0.317407399678551,No,0.3248957,No,0.11874069999999999,No,0.5864485981308412
ANAPC2,NM_013366,-18.917345711486455,-18.824449745164486,-18.931453327954504,-19.221534136904992,114.0,-0.4934246575342466,-0.4632369942196532,0.106949863165694,No,0.18586437330023103,No,0.203919003083742,No,-0.02577589,No,0.7123287671232876
BSDC1,NM_001300958,-18.91841465867536,-18.824606073900853,-18.931682491089123,-19.224374704908644,107.0,-0.11382978723404255,-0.2910204081632653,0.209417166053193,No,0.37808735844025204,No,0.4037116,No,0.22632739999999998,No,0.46808510638297873
ABCB8,NM_001282291,-18.919680164973126,-18.82471927136392,-18.933133635705985,-19.224546187374987,97.0,-0.4169148936170213,-0.3848969072164948,0.43058195169910995,No,0.11395143597829,No,0.2104448,No,0.006490180999999999,No,0.6170212765957447
CDC40,NM_015891,-18.920427378023863,-18.82568498848388,-18.93436401669421,-19.226228273557968,85.0,-0.09666666666666666,-0.3825,-0.4472214877682821,No,-0.127470489774911,No,-0.279918627449436,No,-0.123959950215167,No,0.5416666666666666
MTG2,NM_015666,-18.921329057663414,-18.827248128912395,-18.935245030077773,-19.226228273557968,102.0,-0.33789473684210525,-0.4109420289855073,0.211065187664203,No,0.28590892581269106,No,0.33796090000000006,No,0.3372019,No,0.7105263157894737
SLC44A2,NM_020428,-18.924341277345,-18.829060424250237,-18.937118724483557,-19.226649237571767,95.0,-0.5642446043165468,-0.4687866108786611,0.46023061201693793,No,0.0308142140698603,No,-0.1363932,No,-0.17795539999999999,No,0.7913669064748201
INCENP,NM_001040694,-18.926194845994324,-18.829141229066245,-18.93893502734805,-19.232822096678845,83.0,-0.4621287128712871,-0.4337086092715232,0.0475982803454662,No,0.31831311930906003,No,0.43348792652008794,No,0.18162899999999998,No,0.6287128712871287
EIF6,NM_181468,-18.927978967787823,-18.829438012529273,-18.940210602877574,-19.23450418286183,109.0,-0.5199130434782608,-0.4786363636363636,0.142472643339949,No,0.240855201068534,No,0.14574920000000002,No,-0.1050368,No,0.7434782608695653
PCYT2,NM_001330518,-18.928709164961035,-18.83073696645527,-18.940437405454816,-19.242153424107727,90.0,-0.6416393442622951,-0.5908108108108108,0.13774857762779,No,-0.0338453772006916,No,0.005186403,No,0.04920444,No,0.819672131147541
SDHB,NM_003000,-18.93024911632236,-18.832529205098947,-18.941180529091667,-19.24424511634432,104.0,-0.4450993377483443,-0.4938247011952192,-0.119983144414806,No,-0.42991312331414094,No,-0.5294565999999999,No,-0.1261911,No,0.6688741721854304
CLSTN1,NM_001009566,-18.93130994666109,-18.834222285572604,-18.941745520657797,-19.244577412226164,88.0,-0.5586002522068096,-0.5716797312430011,0.517479961395136,No,0.0853587837922326,No,0.2267451,No,-0.02977457,No,0.7717528373266078
